"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
-0.270000,0.420000,1.541136
-0.200000,-0.090000,2.279474
0.000000,0.410000,1.127785
-0.140000,0.090000,0.597244
0.490000,0.040000,2.308224
-0.350000,-0.130000,1.883348
-0.230000,-0.450000,0.190263
0.210000,0.410000,2.007835
-0.450000,-0.230000,3.503741
-0.380000,0.460000,0.126886
-0.080000,-0.360000,1.975880
-0.170000,-0.400000,2.074970
0.260000,0.070000,1.516278
0.490000,0.290000,0.561961
0.450000,-0.280000,1.477836
0.400000,-0.220000,3.500357
-0.240000,0.140000,1.177667
0.370000,0.210000,2.301000
0.080000,0.270000,1.646086
0.250000,-0.190000,3.797038
0.230000,-0.020000,3.001133
-0.070000,-0.330000,3.584160
-0.450000,0.070000,3.147221
0.220000,-0.440000,3.313684
-0.100000,-0.270000,1.553544
-0.400000,-0.280000,3.344548
-0.460000,-0.010000,1.636551
0.220000,-0.400000,1.227884
-0.050000,-0.250000,1.018577
0.420000,-0.350000,1.850946
0.120000,0.080000,1.151000
0.060000,-0.480000,1.608851
0.270000,0.400000,1.131371
-0.480000,-0.340000,3.531345
-0.460000,-0.490000,0.969897
-0.280000,-0.170000,3.896255
0.130000,0.250000,2.252443
0.370000,0.190000,3.455054
0.030000,-0.270000,3.519531
-0.490000,-0.000000,2.848157
0.420000,0.210000,2.159537
0.160000,-0.290000,1.038460
0.440000,0.110000,0.584722
-0.330000,-0.190000,2.632603
-0.070000,0.140000,3.726714
0.340000,-0.070000,1.200833
0.430000,-0.410000,0.424146
0.500000,-0.220000,0.943239
-0.190000,0.030000,3.755077
-0.000000,0.100000,1.296148
0.060000,-0.470000,3.033216
0.260000,-0.490000,0.603904
0.140000,0.060000,1.028786
0.000000,0.090000,1.667573
-0.410000,0.230000,1.060472
-0.190000,0.230000,1.734532
0.500000,-0.110000,0.627694
-0.300000,0.350000,2.852998
-0.440000,-0.280000,2.994929
0.120000,-0.350000,3.872364
-0.020000,0.440000,0.953153
-0.350000,0.350000,1.730607
-0.500000,0.320000,3.722969
-0.080000,0.390000,1.373463
0.370000,0.150000,3.205230
-0.400000,0.110000,0.798686
-0.360000,-0.400000,2.112534
-0.440000,0.450000,2.851368
0.070000,-0.180000,2.552704
0.470000,0.000000,1.038605
-0.090000,-0.080000,2.016408
0.300000,-0.010000,2.451693
0.500000,0.150000,1.837281
0.270000,-0.360000,0.624820
-0.260000,-0.080000,1.014150
0.210000,0.280000,1.765644
-0.180000,-0.020000,1.861209
0.140000,0.080000,3.786568
0.160000,0.460000,3.193071
0.250000,0.060000,3.249846
-0.180000,-0.260000,3.475644
-0.110000,-0.310000,1.576039
0.250000,0.310000,1.003892
-0.030000,-0.360000,1.987436
0.020000,0.320000,2.055140
-0.490000,-0.250000,1.787260
0.180000,0.230000,2.130070
-0.360000,0.350000,3.281814
0.480000,-0.470000,2.821117
-0.210000,0.500000,0.705691
-0.430000,-0.150000,3.863250
-0.200000,-0.470000,3.836144
0.300000,0.380000,2.717204
0.320000,-0.390000,1.873259
0.410000,0.500000,2.435631
0.020000,-0.050000,2.059296
0.410000,0.210000,0.830843
0.390000,-0.410000,3.383002
-0.460000,0.060000,2.242521
0.060000,-0.450000,0.718610
-0.260000,-0.380000,0.458803
0.370000,0.270000,1.823349
0.180000,0.300000,3.864195
-0.480000,0.290000,2.692211
-0.140000,-0.140000,3.444314
-0.170000,0.310000,2.696924
-0.160000,-0.140000,1.120000
-0.500000,0.230000,2.047315
0.020000,-0.490000,3.303801
0.200000,0.470000,3.341182
-0.450000,-0.480000,3.925239
0.000000,-0.140000,3.917499
0.360000,0.070000,1.547126
-0.030000,-0.000000,3.679878
0.470000,0.200000,3.179229
-0.070000,0.190000,1.808701
-0.420000,-0.080000,0.699714
-0.490000,-0.220000,0.971391
-0.190000,0.030000,3.314423
-0.400000,-0.040000,2.091722
0.180000,0.040000,2.813965
0.410000,-0.190000,3.309290
-0.240000,0.360000,1.130000
0.330000,-0.280000,1.623299
0.050000,-0.490000,3.899013
-0.280000,0.250000,3.640700
-0.450000,0.310000,2.746161
-0.220000,0.150000,3.770610
0.080000,0.300000,1.365137
0.460000,0.050000,3.812020
0.130000,0.390000,0.800625
-0.220000,-0.120000,1.843041
-0.090000,-0.410000,0.339706
0.310000,0.440000,0.564535
-0.070000,0.190000,1.577054
0.050000,0.490000,0.511371
0.190000,0.230000,1.449621
0.420000,-0.440000,3.740869
0.430000,-0.400000,1.092108
0.010000,0.260000,1.902288
-0.040000,-0.330000,3.243008
-0.320000,0.130000,1.603216
-0.380000,0.340000,1.195826
-0.350000,0.170000,2.550490
-0.220000,0.380000,3.845010
-0.440000,0.220000,1.595901
-0.160000,-0.280000,1.464923
0.010000,0.310000,2.319353
0.340000,-0.460000,2.413131
0.440000,0.480000,0.228254
0.100000,0.470000,0.198746
-0.010000,-0.150000,2.615683
0.350000,-0.170000,3.146029
0.210000,-0.290000,3.923697
0.360000,0.360000,3.270612
-0.000000,-0.250000,0.947576
0.500000,0.190000,1.937524
0.350000,0.490000,2.022251
0.460000,-0.080000,3.861878
-0.030000,-0.420000,1.821977
0.460000,-0.270000,0.737292
-0.170000,0.050000,3.795866
-0.440000,-0.230000,2.674304
-0.370000,0.420000,1.456125
0.470000,0.140000,3.637087
0.160000,-0.430000,0.727393
0.120000,0.130000,3.615674
-0.350000,0.330000,0.865275
0.050000,-0.340000,0.981580
0.370000,-0.430000,1.718808
0.490000,-0.190000,2.617766
-0.200000,-0.320000,0.589576
0.410000,-0.130000,2.432262
0.470000,-0.240000,1.209917
0.310000,0.310000,1.149217
-0.390000,-0.180000,3.070098
0.130000,-0.000000,3.937855
-0.290000,-0.390000,1.205736
0.240000,0.140000,1.758181
-0.110000,0.480000,0.777110
-0.040000,0.070000,1.237376
-0.470000,0.190000,1.747970
-0.170000,0.460000,1.990477
-0.390000,-0.300000,0.630793
-0.350000,-0.390000,0.417493
-0.280000,0.290000,3.416299
-0.180000,0.370000,2.961554
0.150000,-0.030000,1.622806
-0.490000,-0.500000,0.714073
-0.350000,0.130000,2.613465
-0.090000,0.240000,3.530708
0.310000,0.420000,1.649364
-0.440000,0.140000,1.107610
-0.150000,-0.270000,3.546576
-0.090000,0.190000,2.711863
-0.060000,0.430000,1.172177
0.240000,-0.480000,0.433705
-0.040000,0.220000,2.258960
0.190000,-0.350000,1.786141
-0.210000,-0.130000,2.477721
0.270000,0.070000,3.017134
-0.470000,-0.340000,2.359746
0.450000,-0.320000,3.749560
-0.400000,-0.290000,2.133542
0.000000,0.040000,3.809790
-0.310000,-0.230000,3.327687
-0.430000,-0.210000,3.699176
0.480000,-0.270000,2.057571
0.290000,0.170000,2.325833
-0.130000,-0.070000,0.796430
-0.240000,-0.390000,1.130796
-0.270000,0.150000,3.867687
0.010000,0.360000,0.402368
-0.370000,0.090000,1.554027
-0.140000,-0.030000,2.095113
-0.490000,-0.460000,3.719771
-0.360000,-0.370000,1.838913
0.330000,0.320000,0.714983
-0.270000,-0.310000,1.063297
0.010000,0.500000,1.884781
-0.190000,0.410000,2.560430
-0.300000,-0.500000,3.187099
0.020000,0.310000,2.651867
0.410000,0.050000,1.514695
-0.280000,-0.380000,1.264792
0.380000,0.460000,1.613196
0.060000,-0.470000,1.860618
0.490000,-0.240000,3.214016
0.410000,-0.470000,0.270924
0.030000,0.460000,3.630854
-0.280000,0.290000,2.244081
-0.100000,-0.260000,3.990288
-0.390000,-0.130000,2.110332
0.300000,0.370000,2.474571
-0.170000,0.360000,2.041544
-0.270000,0.320000,2.879722
0.290000,-0.100000,0.877952
-0.400000,0.130000,1.955275
0.380000,-0.430000,3.412081
0.110000,-0.240000,2.928122
-0.500000,0.080000,1.131901
0.240000,-0.460000,1.993590
0.140000,0.430000,0.743236
-0.310000,0.220000,0.551725
-0.160000,-0.110000,2.472388
-0.380000,-0.340000,3.159114
-0.000000,-0.490000,0.593970
0.200000,-0.330000,1.304109
-0.090000,0.270000,3.839466
-0.180000,-0.330000,2.147347
0.040000,0.500000,1.811850
0.330000,-0.310000,3.238503
0.120000,-0.310000,2.639148
0.420000,-0.280000,3.897448
0.290000,-0.060000,2.200159
0.470000,0.240000,2.073909
0.160000,0.130000,2.391129
0.440000,0.160000,2.791003
0.200000,0.350000,2.101690
0.440000,-0.440000,0.381707
-0.020000,0.020000,3.039868
0.280000,0.340000,0.807713
-0.120000,-0.310000,1.017055
-0.040000,-0.140000,1.492917
-0.330000,0.130000,1.395636
0.000000,0.170000,1.621111
0.080000,-0.390000,3.949987
0.410000,0.400000,1.375500
-0.390000,-0.500000,1.123388
0.030000,-0.470000,2.271695
0.260000,-0.220000,1.736923
-0.070000,-0.280000,2.453080
-0.480000,0.450000,1.803746
-0.490000,0.420000,3.083180
0.360000,-0.220000,1.595149
0.280000,0.050000,3.939746
0.050000,-0.120000,2.436534
-0.440000,-0.240000,2.131877
-0.450000,0.120000,1.299038
-0.230000,0.110000,2.838574
-0.430000,-0.010000,1.279648
0.190000,0.390000,3.885859
-0.400000,0.420000,3.492163
0.440000,-0.100000,1.430524
0.090000,-0.490000,3.444154
-0.280000,0.120000,2.511593
-0.110000,-0.240000,3.720645
-0.010000,-0.480000,0.652380
-0.390000,-0.000000,2.621145
0.140000,0.300000,1.360294
-0.350000,0.050000,3.109968
-0.270000,-0.000000,1.830191
-0.110000,0.150000,2.803837
0.040000,-0.030000,1.769294
-0.060000,0.040000,3.049147
-0.170000,-0.260000,1.559359
0.500000,0.180000,2.350681
-0.500000,-0.080000,2.233316
-0.210000,0.110000,2.036247
-0.100000,0.280000,2.200000
-0.450000,-0.230000,2.957127
-0.290000,0.130000,3.435331
-0.240000,0.100000,0.484665
-0.430000,-0.390000,2.943297
0.030000,-0.200000,3.664424
0.340000,-0.190000,1.541558
-0.010000,-0.340000,2.900121
0.330000,0.310000,0.275500
0.200000,0.010000,3.444184
-0.440000,0.300000,0.649615
0.430000,0.500000,0.764984
-0.050000,0.320000,1.030291
-0.270000,-0.050000,2.665896
-0.440000,0.140000,0.965246
0.170000,-0.410000,1.157843
-0.240000,-0.200000,3.596457
-0.380000,0.330000,0.955563
-0.160000,-0.410000,1.621327
0.120000,-0.470000,2.176603
0.140000,0.100000,2.554212
-0.310000,0.400000,2.794548
0.080000,0.190000,2.089856
0.430000,-0.140000,1.845400
-0.210000,-0.320000,0.394968
0.170000,0.500000,2.125371
-0.270000,-0.390000,2.871080
0.080000,0.430000,2.308939
0.210000,-0.180000,2.363874
0.400000,0.080000,1.824966
0.440000,-0.380000,1.382751
-0.350000,0.450000,1.958724
0.040000,-0.290000,3.086146
0.120000,0.020000,3.557921
-0.390000,0.080000,0.982395
0.160000,-0.160000,3.502699
0.330000,-0.220000,3.135012
0.380000,0.490000,3.901026
0.380000,-0.300000,3.587478
-0.060000,-0.110000,3.247584
-0.480000,-0.310000,1.843475
-0.030000,-0.360000,1.175755
-0.150000,-0.340000,1.484183
0.490000,0.390000,0.879886
0.020000,0.020000,0.899555
0.380000,0.180000,1.293368
0.220000,-0.190000,3.267094
-0.040000,-0.320000,2.085210
-0.130000,-0.230000,1.517168
-0.180000,0.340000,2.591602
-0.240000,-0.180000,2.320690
0.130000,0.270000,0.449222
0.460000,0.190000,2.060752
0.230000,0.330000,0.926445
-0.110000,0.290000,3.104545
0.410000,-0.000000,1.265227
0.340000,0.180000,3.619613
-0.260000,-0.320000,3.425274
0.320000,0.240000,3.053916
0.280000,0.050000,2.080649
0.380000,0.000000,2.683226
-0.240000,-0.110000,3.068664
0.000000,0.220000,2.961841
0.030000,-0.140000,3.226825
0.310000,0.160000,0.641249
-0.420000,-0.470000,2.149488
-0.180000,-0.240000,0.576628
0.270000,0.380000,0.895991
-0.400000,0.500000,2.240290
0.440000,0.430000,0.959740
-0.220000,0.140000,2.335487
0.190000,0.460000,2.245507
0.100000,-0.320000,0.397492
0.030000,0.370000,0.686003
-0.270000,-0.190000,2.891211
0.310000,0.500000,1.584298
0.500000,-0.360000,0.982853
0.180000,-0.180000,1.295222
-0.380000,0.500000,1.126810
-0.420000,-0.040000,1.292904
0.110000,-0.290000,1.044940
-0.290000,0.180000,1.960510
-0.310000,-0.490000,0.491325
-0.300000,0.120000,2.388242
0.090000,0.320000,2.477801
0.180000,0.060000,2.863721
-0.350000,-0.170000,3.014996
0.480000,-0.060000,1.303112
0.060000,0.290000,2.028497
-0.280000,-0.030000,3.558876
-0.450000,-0.400000,0.585747
0.150000,0.230000,3.880296
-0.130000,0.120000,3.685756
0.190000,0.340000,1.071401
0.210000,0.350000,3.022565
0.320000,-0.490000,1.115840
-0.320000,0.310000,1.826445
-0.400000,0.010000,2.831872
0.200000,-0.490000,2.963106
0.180000,0.210000,0.877439
0.480000,0.190000,3.330225
-0.330000,0.440000,3.709447
0.250000,0.200000,3.354758
0.110000,0.100000,1.813918
-0.170000,-0.480000,3.745544
0.240000,-0.150000,3.117178
-0.120000,0.130000,0.892637
0.450000,-0.480000,2.546370
-0.250000,0.220000,3.935937
0.040000,-0.130000,3.647465
-0.300000,0.320000,1.786953
0.490000,-0.280000,1.981187
0.270000,0.340000,3.160316
0.040000,0.130000,2.386127
0.370000,0.050000,2.239085
-0.440000,-0.200000,1.971624
0.370000,0.130000,2.661259
-0.380000,-0.130000,2.193536
-0.210000,0.230000,3.907608
-0.090000,-0.350000,3.078863
0.430000,-0.010000,1.768446
0.190000,-0.420000,1.801971
0.090000,-0.120000,3.556838
0.340000,0.460000,1.916455
0.400000,-0.460000,1.226907
0.360000,-0.060000,2.088349
-0.050000,-0.350000,2.515273
-0.260000,0.110000,0.801748
-0.350000,-0.040000,1.344619
0.460000,0.030000,0.566039
0.130000,-0.430000,3.944503
0.410000,0.050000,0.976217
0.390000,0.090000,2.629715
-0.090000,-0.430000,3.673826
-0.170000,0.070000,3.915686
0.290000,0.090000,0.836600
-0.280000,-0.130000,3.305616
-0.290000,0.170000,2.042523
0.260000,0.200000,0.478330
0.340000,0.180000,0.846699
-0.350000,-0.320000,3.810604
-0.320000,0.080000,1.028397
-0.390000,0.350000,3.258128
0.420000,-0.330000,2.257676
0.310000,0.040000,2.349298
0.120000,-0.120000,1.761846
-0.070000,-0.390000,1.174989
0.000000,-0.370000,2.553331
-0.090000,0.070000,1.405383
-0.470000,-0.320000,3.037236
-0.160000,-0.000000,3.956766
-0.230000,0.180000,3.588133
-0.300000,0.140000,2.850842
-0.030000,0.400000,1.826472
-0.370000,-0.440000,3.351045
0.060000,0.440000,3.431385
0.310000,-0.230000,1.819505
0.030000,-0.370000,2.906390
0.120000,0.430000,0.512933
-0.410000,0.480000,1.685675
-0.260000,0.090000,3.228297
0.040000,0.490000,1.364111
0.100000,-0.430000,2.399729
-0.310000,-0.230000,2.924637
-0.430000,0.030000,3.513659
-0.000000,-0.050000,3.279619
-0.470000,-0.460000,0.657571
0.180000,-0.050000,1.679643
-0.090000,0.270000,1.309427
0.110000,-0.040000,3.938261
-0.340000,0.370000,3.190674
0.050000,-0.400000,1.538051
-0.030000,0.130000,2.386273
-0.000000,-0.370000,2.452244
-0.120000,-0.040000,3.487707
0.150000,0.050000,3.386311
0.020000,0.470000,3.518693
-0.020000,-0.440000,3.854919
-0.230000,0.180000,2.331780
-0.320000,0.180000,3.420351
-0.060000,-0.080000,2.918287
0.300000,0.410000,2.273939
0.220000,-0.110000,2.286810
0.110000,0.490000,0.660833
-0.170000,-0.110000,1.203079
-0.150000,0.020000,2.174741
0.260000,-0.060000,2.576218
-0.000000,0.310000,3.184949
0.500000,0.200000,1.884569
-0.210000,0.320000,0.803492
-0.000000,-0.140000,2.375879
0.340000,-0.080000,0.937017
0.030000,0.370000,1.463660
-0.450000,0.010000,3.117675
0.370000,0.300000,0.396863
0.440000,0.290000,2.770325
-0.380000,0.360000,0.656963
0.250000,0.230000,2.940442
0.140000,-0.390000,1.462429
0.280000,0.170000,3.956463
-0.400000,-0.290000,0.481664
0.490000,0.270000,0.571839
0.210000,0.370000,1.417533
-0.320000,-0.110000,1.244829
0.300000,-0.200000,0.588303
0.090000,-0.310000,3.384642
-0.490000,-0.040000,1.321514
0.420000,0.110000,0.337639
0.310000,-0.330000,0.857846
-0.300000,0.270000,2.679776
0.330000,0.120000,1.785805
0.080000,-0.410000,3.676343
0.040000,0.190000,0.620322
-0.170000,-0.470000,3.211339
0.400000,-0.260000,1.187771
-0.230000,-0.480000,0.688186
0.360000,-0.050000,1.997198
-0.470000,-0.240000,1.021763
-0.220000,0.220000,1.864216
0.420000,0.160000,3.894149
-0.070000,0.160000,3.735920
0.090000,-0.000000,2.738521
-0.080000,0.140000,3.966724
0.140000,0.270000,2.420971
0.260000,-0.400000,3.123780
-0.500000,0.100000,2.651415
-0.120000,0.080000,1.533232
0.420000,-0.460000,1.220205
-0.490000,-0.490000,2.867455
0.240000,0.420000,3.314891
-0.270000,-0.000000,0.667458
0.320000,0.470000,0.894595
-0.060000,0.010000,0.586856
-0.490000,0.220000,3.012491
0.130000,0.400000,0.620967
0.460000,0.010000,3.176854
0.120000,-0.320000,2.001025
0.480000,-0.500000,2.650887
0.260000,-0.030000,2.486262
0.390000,-0.270000,2.668164
0.420000,0.020000,2.281578
-0.090000,-0.190000,3.543769
0.240000,-0.120000,1.424956
0.140000,0.490000,0.753923
-0.270000,-0.420000,3.049393
0.340000,-0.040000,3.241975
-0.290000,0.280000,3.889164
0.050000,0.460000,0.975859
0.310000,0.480000,2.995997
-0.490000,0.100000,3.645861
0.320000,0.350000,0.444522
0.460000,0.260000,1.132828
-0.100000,-0.210000,1.966291
-0.300000,0.020000,3.085385
0.060000,-0.170000,3.965905
-0.400000,0.210000,1.325104
-0.090000,-0.430000,1.704289
0.370000,-0.380000,3.500043
-0.470000,-0.070000,2.189018
0.290000,-0.410000,2.469453
-0.240000,-0.330000,1.865905
-0.050000,-0.270000,3.198234
-0.180000,-0.070000,0.472017
-0.300000,0.260000,3.889794
0.100000,0.170000,1.072007
-0.010000,0.160000,2.083843
0.020000,0.130000,3.807729
0.210000,0.240000,3.174020
-0.440000,-0.100000,0.847349
-0.010000,0.030000,2.579806
0.290000,-0.310000,0.409756
-0.310000,-0.090000,2.075042
0.210000,0.350000,3.546590
0.090000,0.140000,3.435971
0.300000,-0.070000,2.561543
0.230000,0.320000,1.807540
0.210000,0.370000,3.141321
0.480000,-0.220000,2.902361
-0.500000,-0.100000,3.816084
-0.350000,-0.030000,0.882666
0.050000,0.330000,1.890767
-0.250000,0.060000,2.878541
0.070000,-0.090000,1.505689
-0.160000,0.100000,2.031256
-0.160000,0.200000,1.983532
-0.420000,0.220000,1.942987
0.150000,-0.100000,1.559615
0.200000,-0.110000,3.302121
-0.320000,-0.090000,1.215360
0.040000,0.380000,3.066284
-0.150000,0.500000,3.814446
0.220000,-0.250000,2.860682
-0.090000,-0.140000,2.043233
-0.220000,0.010000,1.159267
-0.020000,0.440000,1.201832
0.220000,-0.220000,3.003931
0.320000,0.410000,0.389872
-0.040000,-0.220000,2.037768
0.490000,0.480000,2.299891
-0.410000,-0.350000,0.185203
-0.410000,0.210000,3.751826
-0.010000,-0.280000,2.383590
0.170000,-0.290000,3.985850
0.130000,-0.200000,1.257577
0.400000,0.030000,3.587645
0.330000,-0.210000,2.438832
0.470000,-0.330000,1.748085
-0.450000,0.240000,1.119285
0.310000,0.150000,3.834566
0.220000,0.310000,3.539647
0.190000,0.490000,2.423675
-0.120000,-0.150000,2.020891
0.480000,0.200000,2.832667
-0.170000,0.220000,0.929301
0.150000,-0.360000,3.115686
0.210000,-0.360000,3.585861
0.260000,0.060000,2.556110
0.230000,0.210000,1.823595
-0.360000,-0.120000,2.885152
-0.400000,-0.030000,3.104191
0.070000,0.440000,1.661295
0.090000,-0.240000,1.811960
0.370000,0.350000,1.695140
0.000000,0.070000,2.288930
0.220000,0.430000,1.619506
0.230000,-0.080000,1.551000
0.480000,-0.040000,1.796552
0.080000,-0.050000,1.476990
0.430000,0.290000,3.279238
0.380000,0.180000,1.832376
0.500000,0.040000,3.362796
0.050000,-0.130000,1.131459
-0.440000,0.300000,0.834566
0.230000,0.080000,3.571708
-0.320000,-0.490000,3.379704
0.350000,-0.070000,1.103721
0.010000,0.460000,1.332817
0.390000,-0.350000,2.699611
0.360000,0.240000,3.422762
-0.270000,0.310000,0.284605
0.500000,0.430000,0.817068
0.410000,0.140000,1.633524
0.310000,-0.310000,2.043502
-0.390000,-0.060000,0.864176
-0.310000,0.380000,2.756719
0.180000,0.280000,3.112250
-0.370000,0.250000,2.764164
0.410000,0.380000,1.605459
0.160000,-0.490000,2.415616
-0.450000,0.090000,3.207335
0.230000,-0.050000,0.743640
0.370000,-0.340000,0.806226
-0.080000,-0.180000,0.524214
-0.390000,0.490000,1.081804
-0.200000,-0.320000,3.499714
0.340000,-0.110000,2.504636
0.030000,0.240000,1.114047
0.010000,-0.440000,2.308419
-0.490000,-0.200000,0.860233
-0.420000,-0.050000,2.199705
0.450000,-0.030000,3.732854
0.120000,0.210000,3.802315
-0.480000,0.200000,3.905535
-0.260000,0.030000,2.395746
-0.390000,-0.360000,1.572864
0.350000,-0.060000,3.853674
-0.170000,-0.240000,2.250866
-0.190000,0.480000,3.694103
-0.240000,0.160000,2.352382
-0.200000,-0.420000,1.562210
-0.050000,0.120000,1.142629
0.090000,0.240000,0.747262
-0.400000,0.160000,1.912067
0.290000,-0.320000,1.571751
-0.080000,0.310000,1.104536
-0.420000,0.100000,0.846227
-0.410000,0.280000,1.844343
-0.070000,-0.340000,1.541395
0.240000,0.110000,2.264663
-0.180000,0.500000,2.268590
-0.110000,0.230000,1.193063
0.240000,0.000000,2.106371
0.360000,0.310000,2.911494
0.460000,-0.480000,3.863211
0.440000,-0.460000,0.516914
0.380000,0.290000,2.555680
-0.420000,0.100000,3.825716
0.270000,-0.340000,0.414126
-0.180000,-0.430000,2.912937
-0.180000,0.320000,3.571176
-0.070000,0.300000,1.631165
-0.500000,0.080000,3.038092
-0.020000,0.290000,2.995931
-0.480000,0.090000,0.252982
0.010000,0.030000,3.219845
-0.300000,0.480000,1.192476
0.370000,-0.400000,0.423320
-0.230000,0.150000,2.132393
-0.070000,0.270000,3.097467
-0.450000,-0.260000,3.875306
-0.280000,-0.090000,1.846727
0.260000,0.010000,1.355249
0.200000,-0.300000,2.129695
0.060000,0.270000,2.776256
-0.280000,0.290000,1.815792
0.090000,-0.410000,3.625783
-0.470000,-0.160000,1.552546
-0.160000,0.040000,1.138112
-0.110000,0.100000,2.766008
-0.210000,0.460000,1.444022
0.430000,0.170000,1.426955
0.460000,-0.390000,2.446773
-0.260000,0.400000,3.790092
-0.310000,-0.100000,0.828251
0.500000,0.120000,2.660771
0.430000,-0.200000,3.063511
-0.300000,-0.420000,2.985716
-0.240000,-0.000000,1.642559
-0.160000,-0.270000,1.630061
-0.150000,-0.060000,2.204087
-0.430000,0.090000,1.019363
-0.360000,0.040000,2.190251
-0.320000,0.330000,0.642495
0.190000,0.120000,2.439672
-0.040000,-0.420000,2.656708
0.380000,-0.130000,0.749133
0.160000,0.130000,3.043025
0.110000,-0.000000,3.578310
0.090000,-0.230000,0.760920
-0.410000,0.420000,3.764519
0.150000,0.030000,1.451964
-0.020000,-0.240000,3.271147
-0.250000,-0.340000,0.454203
0.290000,-0.170000,2.032388
0.030000,0.000000,1.949769
-0.110000,-0.250000,1.342498
-0.090000,-0.390000,3.949772
0.490000,-0.050000,0.324808
-0.300000,0.160000,2.476772
0.160000,-0.340000,3.781375
0.090000,-0.480000,3.970076
-0.340000,0.090000,2.949102
-0.340000,0.200000,3.084882
-0.440000,-0.440000,2.801732
0.430000,0.050000,1.798638
-0.230000,-0.100000,2.215852
-0.390000,-0.490000,1.058631
-0.480000,0.440000,2.372256
-0.040000,0.170000,0.749933
0.100000,0.100000,1.463181
-0.470000,-0.320000,3.605440
-0.130000,-0.220000,3.019205
0.500000,0.200000,1.790782
0.070000,0.400000,2.891626
-0.460000,0.270000,3.732077
-0.070000,-0.230000,3.982750
0.240000,-0.390000,0.832346
-0.190000,-0.270000,1.931994
-0.360000,-0.180000,3.527109
-0.200000,-0.030000,1.627483
-0.260000,-0.240000,3.361428
0.320000,0.170000,0.996143
-0.460000,-0.270000,3.226205
-0.130000,0.240000,3.318795
-0.290000,-0.470000,1.870160
-0.320000,0.100000,1.717586
0.500000,0.000000,1.445994
-0.220000,-0.300000,1.638292
-0.360000,0.480000,1.707659
-0.420000,0.230000,0.468615
0.170000,-0.420000,3.046490
0.040000,0.020000,0.668506
-0.150000,0.220000,1.709386
-0.260000,0.280000,2.237610
-0.140000,0.390000,3.918150
0.190000,0.450000,2.838274
-0.300000,-0.440000,3.924029
-0.280000,-0.230000,3.159288
-0.340000,0.000000,2.122946
0.300000,-0.040000,1.274559
-0.180000,-0.330000,0.401497
0.180000,0.210000,2.967137
-0.490000,-0.490000,1.541395
0.090000,0.050000,2.527904
-0.290000,0.300000,1.904836
0.340000,-0.000000,0.757166
-0.140000,-0.320000,0.560000
0.320000,-0.130000,0.852702
0.200000,0.120000,3.311797
0.000000,-0.450000,1.958979
-0.490000,0.290000,3.301257
-0.050000,-0.240000,1.368211
0.300000,0.110000,1.115123
0.280000,0.240000,3.138407
0.210000,0.270000,2.011119
0.250000,-0.400000,1.037834
-0.280000,-0.450000,3.884006
0.060000,0.040000,0.826862
0.360000,-0.270000,0.469042
-0.390000,-0.350000,1.992235
-0.450000,-0.020000,3.259018
0.270000,0.300000,2.982817
-0.180000,-0.070000,1.214743
0.010000,0.420000,1.113373
0.330000,-0.120000,3.170615
0.490000,-0.500000,3.081477
-0.370000,-0.040000,2.219009
-0.450000,-0.240000,3.290714
0.220000,-0.350000,2.089498
-0.450000,-0.130000,0.358748
-0.230000,0.260000,2.324220
-0.030000,-0.060000,2.749182
0.130000,-0.380000,3.688197
-0.270000,0.410000,1.417392
0.080000,-0.410000,1.262696
0.010000,0.070000,0.907249
-0.480000,-0.110000,3.434880
-0.120000,0.300000,1.811408
0.130000,-0.120000,2.533831
0.020000,-0.040000,2.309567
0.150000,-0.090000,3.165170
-0.110000,0.270000,1.256622
0.330000,0.190000,2.187099
0.420000,0.420000,3.753292
0.130000,0.310000,0.484871
0.260000,0.470000,1.464616
0.000000,0.390000,1.777723
0.230000,0.320000,3.185718
0.110000,0.000000,3.128066
0.380000,0.210000,0.536284
0.280000,0.400000,3.929784
-0.240000,-0.370000,2.369304
0.040000,-0.260000,3.359717
-0.280000,0.430000,1.683538
0.030000,-0.170000,3.075159
-0.310000,-0.410000,0.532353
0.350000,0.270000,0.254362
-0.200000,-0.090000,1.352331
0.430000,-0.120000,0.590169
-0.040000,-0.240000,1.123966
-0.500000,0.440000,3.058317
0.130000,-0.180000,1.503695
-0.020000,-0.190000,2.121415
-0.350000,-0.420000,2.500940
0.220000,0.020000,3.903755
0.470000,-0.270000,2.909948
-0.280000,0.210000,1.816590
0.320000,0.200000,3.187742
-0.340000,0.400000,1.940232
-0.390000,0.080000,1.456571
0.360000,-0.340000,1.362828
-0.130000,-0.380000,3.466814
-0.270000,0.190000,3.373885
-0.270000,0.040000,3.850338
-0.390000,-0.290000,1.816095
-0.030000,-0.020000,3.079789
0.330000,-0.120000,0.978928
0.300000,0.380000,1.141578
-0.400000,0.450000,0.097980
-0.140000,0.360000,0.497695
0.470000,-0.140000,0.200998
0.000000,-0.260000,1.760909
0.060000,-0.440000,1.338245
0.460000,-0.090000,1.748256
0.120000,-0.340000,3.802946
-0.090000,0.220000,1.531666
-0.320000,-0.110000,3.945516
-0.150000,-0.360000,2.600923
0.390000,-0.060000,3.759348
-0.310000,-0.000000,0.726636
0.020000,-0.060000,2.229103
-0.460000,0.170000,3.162199
0.100000,-0.370000,2.085066
